Date,Open,High,Low,Close
03-01-2017,83.1,83.1,83.1,83.1
02-01-2017,86,86,86,86
30-12-2016,86,86,85.5,85.5
29-12-2016,84.2,84.75,83.8,84.75
28-12-2016,84.7,84.7,84.7,84.7
27-12-2016,83,83.3,82.7,82.7
26-12-2016,86,86,84,84
23-12-2016,83.8,83.8,83.5,83.5
22-12-2016,84.7,84.7,84.25,84.25
21-12-2016,85.3,85.6,85.3,85.3
20-12-2016,85.5,85.5,85.5,85.5
19-12-2016,88,88,85.5,85.5
16-12-2016,86,86,86,86
15-12-2016,85.5,85.5,85,85
14-12-2016,86.5,86.5,86.5,86.5
13-12-2016,86.2,86.2,86,86
12-12-2016,87,87,86.5,86.5
09-12-2016,87.2,87.2,87.2,87.2
08-12-2016,86.6,86.6,86.6,86.6
07-12-2016,86.2,86.2,86.2,86.2
06-12-2016,86.5,86.5,86.5,86.5
05-12-2016,85.6,85.6,85.6,85.6
02-12-2016,87.3,87.3,87.3,87.3
01-12-2016,86.7,86.7,86.7,86.7
30-11-2016,86.2,86.2,86.2,86.2
29-11-2016,88,88,84,86.3
28-11-2016,85.7,85.7,85.7,85.7
25-11-2016,84.2,84.2,84.2,84.2
24-11-2016,84.2,84.2,84.2,84.2
23-11-2016,84.4,84.4,84.4,84.4
22-11-2016,84.2,84.2,84.2,84.2
21-11-2016,84.3,84.3,83,83
18-11-2016,86,86,85.4,85.4
17-11-2016,85.2,85.2,85.2,85.2
16-11-2016,86,86,85.4,85.4
15-11-2016,88.4,88.4,86,86
11-11-2016,89.2,89.2,88.4,88.4
10-11-2016,90.3,90.3,90.3,90.3
09-11-2016,86.4,86.4,86.1,86.1
08-11-2016,89.8,89.8,89.6,89.6
07-11-2016,86,97,86,89.7
04-11-2016,89,89.3,88,88.5
03-11-2016,90,90,90,90
02-11-2016,89,90.7,89,89.85
01-11-2016,91,91,90.7,90.7
28-10-2016,91,91,91,91
27-10-2016,90.7,90.7,90.7,90.7
26-10-2016,91.2,91.2,91.2,91.2
25-10-2016,92,92,92,92
24-10-2016,92.3,92.3,92.3,92.3
21-10-2016,91.8,91.8,91.5,91.5
20-10-2016,91.5,91.5,91.5,91.5
19-10-2016,91.5,91.5,91.3,91.3
18-10-2016,90,90,90,90
14-10-2016,90.3,90.3,90.3,90.3
13-10-2016,91,91,90.1,90.1
07-10-2016,91.9,91.9,91.9,91.9
06-10-2016,92.5,92.5,92.5,92.5
05-10-2016,92.3,92.5,92.3,92.5
04-10-2016,92,92,92,92
29-09-2016,92.5,92.5,90,90
28-09-2016,91.7,91.7,91.7,91.7
27-09-2016,92,92,92,92
26-09-2016,95,95,92,92
22-09-2016,92.7,92.7,92.4,92.4
21-09-2016,92.4,92.4,92.4,92.4
19-09-2016,92,92,92,92
16-09-2016,92.3,92.3,91.3,92
14-09-2016,92,92,89.3,91
12-09-2016,92,92,91,91
09-09-2016,91,91,90.35,90.35
07-09-2016,94.3,94.3,93.7,93.7
06-09-2016,93,93,93,93
01-09-2016,92,92,92,92
31-08-2016,92.5,92.5,91.6,92
30-08-2016,92,92,92,92
29-08-2016,90,90.5,90,90.5
26-08-2016,90.6,90.6,90.6,90.6
24-08-2016,91.2,91.2,91.2,91.2
23-08-2016,90.7,90.7,90.7,90.7
22-08-2016,90.4,90.4,90.4,90.4
19-08-2016,90.8,90.8,90.8,90.8
18-08-2016,96,96,91.3,91.3
17-08-2016,91,91,91,91
16-08-2016,91,91,91,91
11-08-2016,90.1,90.1,89,89
10-08-2016,91,91,91,91
08-08-2016,91.4,91.4,91.4,91.4
03-08-2016,89,90,88,89.4
02-08-2016,90.3,90.3,90.3,90.3
29-07-2016,91,91,90.25,91
28-07-2016,90,90,90,90
27-07-2016,89.9,91,89.9,91
26-07-2016,89.9,89.9,89.9,89.9
21-07-2016,89.1,89.1,88.3,88.3
20-07-2016,89.4,89.4,88.65,88.65
18-07-2016,89,89,89,89
15-07-2016,89,89,88.5,88.5
14-07-2016,89.2,89.2,88,88.65
13-07-2016,87.8,89.4,87.8,88.4
12-07-2016,87.8,87.8,87.8,87.8
11-07-2016,85.5,88.5,83,88.5
07-07-2016,87.5,87.5,86.5,86.5
05-07-2016,85.3,86.5,85.3,86
30-06-2016,85.3,85.3,85.3,85.3
29-06-2016,84.5,84.5,84.5,84.5
27-06-2016,83.7,83.7,83.7,83.7
24-06-2016,82,83.4,81.5,83.4
22-06-2016,84,84.75,84,84
21-06-2016,84.9,84.9,84.9,84.9
20-06-2016,83.6,85.5,83.6,85.5
15-06-2016,84,85.3,84,85.15
14-06-2016,83.9,83.9,83.9,83.9
13-06-2016,83.7,83.7,83.7,83.7
10-06-2016,84.5,84.5,84.5,84.5
09-06-2016,84,84,84,84
08-06-2016,85.2,85.2,85.2,85.2
07-06-2016,84.8,84.8,84.8,84.8
06-06-2016,84.7,84.7,84.7,84.7
01-06-2016,84.4,84.4,84.4,84.4
30-05-2016,84.4,84.4,84.4,84.4
27-05-2016,82.7,82.7,82.7,82.7
25-05-2016,80.7,80.7,80.3,80.3
18-05-2016,81.3,81.3,81.3,81.3
16-05-2016,81,81,81,81
12-05-2016,80.7,80.7,80.7,80.7
11-05-2016,81.5,81.5,81.5,81.5
10-05-2016,81.4,81.4,81.4,81.4
09-05-2016,80.7,80.7,80.4,80.4
06-05-2016,79.5,79.5,79.5,79.5
05-05-2016,79.1,79.1,79.1,79.1
04-05-2016,80,80,80,80
03-05-2016,80.5,81.5,80.5,81.5
29-04-2016,81,81.5,81,81.5
28-04-2016,88,97,88,92.5
27-04-2016,82.2,97,81.3,93.5
26-04-2016,80,80,80,80
25-04-2016,85,85,85,85
22-04-2016,85,85,85,85
20-04-2016,82.3,82.3,82.3,82.3
18-04-2016,81.6,81.6,81.6,81.6
13-04-2016,81,81,81,81
11-04-2016,82,88,77,81.35
07-04-2016,78.5,78.5,78.5,78.5
06-04-2016,78.4,78.4,78.4,78.4
05-04-2016,78.1,78.1,78.1,78.1
04-04-2016,80,80,80,80
01-04-2016,79.1,79.1,79.1,79.1
31-03-2016,79.9,79.9,78.7,78.7
30-03-2016,79.2,79.2,78.7,78.7
29-03-2016,78.3,78.3,78.3,78.3
28-03-2016,79.5,79.5,79.5,79.5
23-03-2016,79.3,79.3,79.3,79.3
22-03-2016,79,79.5,79,79.5
21-03-2016,78.5,78.5,78.5,78.5
16-03-2016,76.55,76.55,76.55,76.55
14-03-2016,78,78,76.5,76.5
11-03-2016,77.6,77.6,76,76
10-03-2016,76.55,76.55,76.55,76.55
09-03-2016,75.5,75.5,75.5,75.5
08-03-2016,76.4,76.4,76.4,76.4
04-03-2016,76.2,76.2,76.2,76.2
03-03-2016,75.4,75.4,75.4,75.4
02-03-2016,74.65,74.65,74.65,74.65
01-03-2016,72.5,72.5,72.5,72.5
29-02-2016,71.2,71.35,71.2,71.35
26-02-2016,71.8,71.8,71.8,71.8
25-02-2016,71.5,72.8,71.5,71.5
24-02-2016,72,72,72,72
23-02-2016,73.5,73.5,73,73
22-02-2016,73.5,73.5,73,73
19-02-2016,74,74,74,74
18-02-2016,73.25,73.25,73.25,73.25
17-02-2016,71,71,71,71
16-02-2016,73.5,73.5,73.5,73.5
15-02-2016,72.35,72.35,72.35,72.35
12-02-2016,71.5,71.5,71.5,71.5
11-02-2016,73.15,73.15,73.15,73.15
10-02-2016,74,74,74,74
09-02-2016,74.4,74.4,74.4,74.4
08-02-2016,76,76,76,76
05-02-2016,75.25,75.25,75.25,75.25
04-02-2016,75.35,75.35,75.35,75.35
03-02-2016,75,75,75,75
02-02-2016,77,77,77,77
01-02-2016,77.3,77.3,77.3,77.3
29-01-2016,76.5,76.5,76.5,76.5
28-01-2016,76.1,76.1,76.1,76.1
27-01-2016,76,76,76,76
25-01-2016,76,76,75.05,75.05
22-01-2016,75,75,75,75
21-01-2016,75.5,75.5,74,74
20-01-2016,75,75,73.65,73.65
19-01-2016,75.65,75.65,75.65,75.65
18-01-2016,77.9,77.9,75.2,75.35
15-01-2016,77.5,77.5,77.5,77.5
14-01-2016,77,77,77,77
13-01-2016,78.25,78.25,77.05,77.05
12-01-2016,78.25,78.25,78.25,78.25
